,date,holding,marketValue
1530,2019-12-31,Safety Insurance Group Inc.,37936005.0
1531,2019-12-31,YETI Holdings Inc.,37706667.0
1532,2019-12-31,Inspire Medical Systems Inc.,37658087.0
1533,2019-12-31,Air Transport Services Group Inc.,37639482.0
1534,2019-12-31,Summit Hotel Properties Inc.,37620798.0
1535,2019-12-31,Altair Engineering Inc.,37614755.0
1536,2019-12-31,Universal Corp./VA,37499318.0
1537,2019-12-31,Workiva Inc.,37491738.0
1538,2019-12-31,Tennant Co.,37488637.0
1539,2019-12-31,Hawaiian Holdings Inc.,37311447.0
1540,2019-12-31,Granite Construction Inc.,37209592.0
1541,2019-12-31,Coca-Cola Consolidated Inc.,37177316.0
1542,2019-12-31,Southwestern Energy Co.,37140357.0
1543,2019-12-31,Inovalon Holdings Inc.,37138108.0
1544,2019-12-31,Perdoceo Education Corp.,37046379.0
1545,2019-12-31,Monmouth Real Estate Investment Corp.,36908115.0
1546,2019-12-31,Blucora Inc.,36804257.0
1547,2019-12-31,Schweitzer-Mauduit International Inc.,36716392.0
1548,2019-12-31,Cardlytics Inc.,36702634.0
1549,2019-12-31,Sleep Number Corp.,36637219.0
1550,2019-12-31,Flagstar Bancorp Inc.,36439169.0
1551,2019-12-31,Principia Biopharma Inc.,36373810.0
1552,2019-12-31,Valaris plc Class A,36340380.0
1553,2019-12-31,Benchmark Electronics Inc.,36201181.0
1554,2019-12-31,Veracyte Inc.,36038382.0
1555,2019-12-31,Continental Building Products Inc.,35963987.0
1556,2019-12-31,Inter Parfums Inc.,35899545.0
1557,2019-12-31,Inogen Inc.,35823642.0
1558,2019-12-31,Appian Corp. Class A,35808845.0
1559,2019-12-31,Liberty Media Corp-Liberty Formula One,35778242.0
1560,2019-12-31,SM Energy Co.,35580198.0
1561,2019-12-31,OceanFirst Financial Corp.,35563454.0
1562,2019-12-31,Boot Barn Holdings Inc.,35545137.0
1563,2019-12-31,Covetrus Inc.,35542927.0
1564,2019-12-31,Independence Realty Trust Inc.,35523066.0
1565,2019-12-31,Chewy Inc.,35474134.0
1566,2019-12-31,Oxford Industries Inc.,35457129.0
1567,2019-12-31,Schneider National Inc.,35398324.0
1568,2019-12-31,Douglas Dynamics Inc.,35317480.0
1569,2019-12-31,Dave & Buster's Entertainment Inc.,35179159.0
1570,2019-12-31,Employers Holdings Inc.,35035222.0
1571,2019-12-31,Livent Corp.,35012703.0
1572,2019-12-31,Virtu Financial Inc.,34987095.0
1573,2019-12-31,NOW Inc.,34982668.0
1574,2019-12-31,Meta Financial Group Inc.,34960406.0
1575,2019-12-31,Corcept Therapeutics Inc.,34959320.0
1576,2019-12-31,First Busey Corp.,34949503.0
1577,2019-12-31,MACOM Technology Solutions Holdings Inc.,34948889.0
1578,2019-12-31,Cal-Maine Foods Inc.,34929059.0
1579,2019-12-31,Meredith Corp.,34900152.0
1580,2019-12-31,AMERISAFE Inc.,34817487.0
1581,2019-12-31,City Holding Co.,34784743.0
1582,2019-12-31,AZZ Inc.,34703600.0
1583,2019-12-31,Ubiquiti Inc.,34680287.0
1584,2019-12-31,Ferro Corp.,34587994.0
1585,2019-12-31,CVR Energy Inc.,34501183.0
1586,2019-12-31,Brookline Bancorp Inc.,34455208.0
1587,2019-12-31,Dicerna Pharmaceuticals Inc.,34409450.0
1588,2019-12-31,Core-Mark Holding Co. Inc.,34404703.0
1589,2019-12-31,Raven Industries Inc.,34273813.0
1590,2019-12-31,Yext Inc.,34073537.0
1591,2019-12-31,Triumph Group Inc.,34065653.0
1592,2019-12-31,ForeScout Technologies Inc.,34024030.0
1593,2019-12-31,Knoll Inc.,33983288.0
1594,2019-12-31,Medifast Inc.,33922133.0
1595,2019-12-31,Tompkins Financial Corp.,33898371.0
1596,2019-12-31,Forty Seven Inc.,33890011.0
1597,2019-12-31,OFG Bancorp,33867152.0
1598,2019-12-31,Tactile Systems Technology Inc.,33768975.0
1599,2019-12-31,American Axle & Manufacturing Holdings Inc.,33762212.0
1600,2019-12-31,RPT Realty,33725696.0
1601,2019-12-31,Sandy Spring Bancorp Inc.,33667289.0
1602,2019-12-31,AtriCure Inc.,33649150.0
1603,2019-12-31,Supernus Pharmaceuticals Inc.,33605191.0
1604,2019-12-31,Virtusa Corp.,33456214.0
1605,2019-12-31,Herc Holdings Inc.,33453916.0
1606,2019-12-31,Materion Corp.,33205322.0
1607,2019-12-31,Matthews International Corp.,33188777.0
1608,2019-12-31,B&G Foods Inc.,33094817.0
1609,2019-12-31,Kearny Financial Corp./MD,32926450.0
1610,2019-12-31,Groupon Inc.,32924532.0
1611,2019-12-31,Nelnet Inc.,32881023.0
1612,2019-12-31,Southside Bancshares Inc.,32855752.0
1613,2019-12-31,Eventbrite Inc. Class A,32846341.0
1614,2019-12-31,Varex Imaging Corp.,32767092.0
1615,2019-12-31,Fate Therapeutics Inc.,32714582.0
1616,2019-12-31,R1 RCM Inc.,32625100.0
1617,2019-12-31,First Bancorp/Southern Pines NC,32621396.0
1618,2019-12-31,MicroStrategy Inc.,32610210.0
1619,2019-12-31,James River Group Holdings Ltd.,32605270.0
1620,2019-12-31,Neenah Inc.,32595074.0
1621,2019-12-31,CNX Resources Corp.,32573921.0
1622,2019-12-31,Denali Therapeutics Inc.,32518350.0
1623,2019-12-31,Bandwidth Inc. Class A,32492437.0
1624,2019-12-31,Encore Wire Corp.,32489204.0
1625,2019-12-31,Sunrun Inc.,32479546.0
1626,2019-12-31,Lakeland Financial Corp.,32369690.0
1627,2019-12-31,TPG RE Finance Trust Inc.,32215922.0
1628,2019-12-31,Theravance Biopharma Inc.,32207548.0
1629,2019-12-31,Trupanion Inc.,32108764.0
1630,2019-12-31,Patrick Industries Inc.,32057013.0
1631,2019-12-31,Denny's Corp.,32043598.0
1632,2019-12-31,CSW Industrials Inc.,31846276.0
1633,2019-12-31,Piper Jaffray Cos.,31776150.0
1634,2019-12-31,Signet Jewelers Ltd.,31618917.0
1635,2019-12-31,Brookfield Property REIT Inc. Class A,31598794.0
1636,2019-12-31,ePlus Inc.,31536176.0
1637,2019-12-31,Colony Credit Real Estate Inc.,31521200.0
1638,2019-12-31,Big Lots Inc.,31492428.0
1639,2019-12-31,TFS Financial Corp.,31425969.0
1640,2019-12-31,Acushnet Holdings Corp.,31411348.0
1641,2019-12-31,Aerie Pharmaceuticals Inc.,31396999.0
1642,2019-12-31,Delphi Technologies plc,31375406.0
1643,2019-12-31,Allogene Therapeutics Inc.,31374929.0
1644,2019-12-31,M/I Homes Inc.,31358920.0
1645,2019-12-31,BancFirst Corp.,31092872.0
1646,2019-12-31,American National Insurance Co.,31067049.0
1647,2019-12-31,Zuora Inc. Class A,31059243.0
1648,2019-12-31,Everi Holdings Inc.,31053249.0
1649,2019-12-31,Peloton Interactive Inc. Class A,31009932.0
1650,2019-12-31,MRC Global Inc.,30991935.0
1651,2019-12-31,Natus Medical Inc.,30975697.0
1652,2019-12-31,Liberty Media Corp-Liberty Braves,30962381.0
1653,2019-12-31,Fresh Del Monte Produce Inc.,30833681.0
1654,2019-12-31,Enanta Pharmaceuticals Inc.,30781453.0
1655,2019-12-31,Enterprise Financial Services Corp.,30724233.0
1656,2019-12-31,Waddell & Reed Financial Inc.,30723518.0
1657,2019-12-31,Realogy Holdings Corp.,30694815.0
1658,2019-12-31,Green Dot Corp.,30666691.0
1659,2019-12-31,H&E Equipment Services Inc.,30646384.0
1660,2019-12-31,Coherus Biosciences Inc.,30637614.0
1661,2019-12-31,ARMOUR Residential REIT Inc.,30537846.0
1662,2019-12-31,Kadant Inc.,30390379.0
1663,2019-12-31,Getty Realty Corp.,30390221.0
1664,2019-12-31,QEP Resources Inc.,30290940.0
1665,2019-12-31,AVX Corp.,30273902.0
1666,2019-12-31,LendingClub Corp.,30053584.0
1667,2019-12-31,Central Garden & Pet Co.,30018985.0
1668,2019-12-31,Lindsay Corp.,29999275.0
1669,2019-12-31,Conduent Inc.,29935045.0
1670,2019-12-31,NexTier Oilfield Solutions Inc.,29898797.0
1671,2019-12-31,Warrior Met Coal Inc.,29877609.0
1672,2019-12-31,GMS Inc.,29858516.0
1673,2019-12-31,National HealthCare Corp.,29743761.0
1674,2019-12-31,WillScot Corp.,29621535.0
1675,2019-12-31,Range Resources Corp.,29616355.0
1676,2019-12-31,Abercrombie & Fitch Co.,29609073.0
1677,2019-12-31,Encore Capital Group Inc.,29600033.0
1678,2019-12-31,Arch Coal Inc.,29527323.0
1679,2019-12-31,Atrion Corp.,29506896.0
1680,2019-12-31,Datadog Inc. Class A,29403192.0
1681,2019-12-31,Middlesex Water Co.,29266674.0
1682,2019-12-31,Greenbrier Cos. Inc.,29254941.0
1683,2019-12-31,Seaboard Corp.,29218281.0
1684,2019-12-31,TriCo Bancshares,29202901.0
1685,2019-12-31,Constellation Pharmaceuticals Inc.,29146392.0
1686,2019-12-31,TiVo Corp.,29100596.0
1687,2019-12-31,National Bank Holdings Corp.,29098553.0
1688,2019-12-31,Crowdstrike Holdings Inc. Class A,28882510.0
1689,2019-12-31,Model N Inc.,28796538.0
1690,2019-12-31,Unitil Corp.,28794458.0
1691,2019-12-31,Clear Channel Outdoor Holdings Inc.,28726117.0
1692,2019-12-31,Sonos Inc.,28722993.0
1693,2019-12-31,Photronics Inc.,28696438.0
1694,2019-12-31,Standex International Corp.,28634241.0
1695,2019-12-31,Grocery Outlet Holding Corp.,28572971.0
1696,2019-12-31,Liberty Broadband Corp.,28495093.0
1697,2019-12-31,SRC Energy Inc.,28432936.0
1698,2019-12-31,Renewable Energy Group Inc.,28425027.0
1699,2019-12-31,Karyopharm Therapeutics Inc.,28419237.0
1700,2019-12-31,Standard Motor Products Inc.,28271209.0
1701,2019-12-31,3D Systems Corp.,27984443.0
1702,2019-12-31,Designer Brands Inc. Class A,27974419.0
1703,2019-12-31,Interface Inc.,27907316.0
1704,2019-12-31,Primoris Services Corp.,27892452.0
1705,2019-12-31,Nabors Industries Ltd.,27871623.0
1706,2019-12-31,Switch Inc.,27834376.0
1707,2019-12-31,Hanger Inc.,27771104.0
1708,2019-12-31,Sangamo Therapeutics Inc.,27723265.0
1709,2019-12-31,Tabula Rasa HealthCare Inc.,27608667.0
1710,2019-12-31,Evo Payments Inc.,27516975.0
1711,2019-12-31,Armada Hoffler Properties Inc.,27458518.0
1712,2019-12-31,Heritage Financial Corp./WA,27427879.0
1713,2019-12-31,TrueBlue Inc.,27391516.0
1714,2019-12-31,NanoString Technologies Inc.,27365282.0
1715,2019-12-31,Mesa Laboratories Inc.,27352945.0
1716,2019-12-31,Stewart Information Services Corp.,27309354.0
1717,2019-12-31,10X Genomics Inc. Class A,27234899.0
1718,2019-12-31,Meridian Bancorp Inc.,27228660.0
1719,2019-12-31,USANA Health Sciences Inc.,27175315.0
1720,2019-12-31,Chefs' Warehouse Inc.,27171134.0
1721,2019-12-31,AK Steel Holding Corp.,27111531.0
1722,2019-12-31,Centennial Resource Development Inc./DE,27043794.0
1723,2019-12-31,ProPetro Holding Corp.,27016301.0
1724,2019-12-31,NexPoint Residential Trust Inc.,26976915.0
1725,2019-12-31,Tronox Holdings plc,26939243.0
1726,2019-12-31,Tricida Inc.,26938661.0
1727,2019-12-31,Plantronics Inc.,26856437.0
1728,2019-12-31,CryoLife Inc.,26849630.0
1729,2019-12-31,Oasis Petroleum Inc.,26812688.0
1730,2019-12-31,Granite Point Mortgage Trust Inc.,26737423.0
1731,2019-12-31,Accel Entertainment Inc.,26733025.0
1732,2019-12-31,Plug Power Inc.,26730999.0
1733,2019-12-31,SP Plus Corp.,26658727.0
1734,2019-12-31,Tenable Holdings Inc.,26654805.0
1735,2019-12-31,Endo International plc,26639744.0
1736,2019-12-31,Astec Industries Inc.,26633670.0
1737,2019-12-31,ScanSource Inc.,26534386.0
1738,2019-12-31,Maxar Technologies Inc.,26504598.0
1739,2019-12-31,Caleres Inc.,26456645.0
1740,2019-12-31,MTS Systems Corp.,26433407.0
1741,2019-12-31,Ambac Financial Group Inc.,26415420.0
1742,2019-12-31,PennyMac Financial Services Inc.,26325311.0
1743,2019-12-31,CIRCOR International Inc.,26287579.0
1744,2019-12-31,Radius Health Inc.,26180099.0
1745,2019-12-31,Triumph Bancorp Inc.,26005148.0
1746,2019-12-31,Mr Cooper Group Inc.,25999596.0
1747,2019-12-31,Children's Place Inc.,25989814.0
1748,2019-12-31,Heartland Express Inc.,25952124.0
1749,2019-12-31,Luminex Corp.,25918217.0
1750,2019-12-31,Xperi Corp.,25893766.0
1751,2019-12-31,ACCO Brands Corp.,25684870.0
1752,2019-12-31,Extreme Networks Inc.,25615400.0
1753,2019-12-31,Lions Gate Entertainment Corp.,25570554.0
1754,2019-12-31,Oil States International Inc.,25489741.0
1755,2019-12-31,TG Therapeutics Inc.,25470770.0
1756,2019-12-31,Athenex Inc.,25442446.0
1757,2019-12-31,Boston Private Financial Holdings Inc.,25425862.0
1758,2019-12-31,National Research Corp.,25344105.0
1759,2019-12-31,Carolina Financial Corp.,25323356.0
1760,2019-12-31,Investors Real Estate Trust,25322945.0
1761,2019-12-31,ADT Inc.,25257320.0
1762,2019-12-31,Par Pacific Holdings Inc.,25257023.0
1763,2019-12-31,CareDx Inc.,25191625.0
1764,2019-12-31,Columbus McKinnon Corp./NY,25164819.0
1765,2019-12-31,Guess? Inc.,25101900.0
1766,2019-12-31,Cision Ltd.,25046853.0
1767,2019-12-31,FARO Technologies Inc.,24960408.0
1768,2019-12-31,SolarWinds Corp.,24953590.0
1769,2019-12-31,Bridgebio Pharma Inc.,24929242.0
1770,2019-12-31,Tivity Health Inc.,24926511.0
1771,2019-12-31,Community Healthcare Trust Inc.,24882116.0
1772,2019-12-31,CTS Corp.,24867366.0
1773,2019-12-31,iHeartMedia Inc. Class A,24846160.0
1774,2019-12-31,Chatham Lodging Trust,24786583.0
1775,2019-12-31,United Fire Group Inc.,24784196.0
1776,2019-12-31,Shockwave Medical Inc.,24750062.0
1777,2019-12-31,Innoviva Inc.,24709200.0
1778,2019-12-31,Focus Financial Partners Inc.,24591183.0
1779,2019-12-31,Ultra Clean Holdings Inc.,24538519.0
1780,2019-12-31,ZIOPHARM Oncology Inc.,24468074.0
1781,2019-12-31,Levi Strauss & Co. Class A,24450577.0
1782,2019-12-31,Vicor Corp.,24438625.0
1783,2019-12-31,PJT Partners Inc.,24365552.0
1784,2019-12-31,iStar Inc.,24298707.0
1785,2019-12-31,Innovative Industrial Properties Inc.,24288491.0
1786,2019-12-31,Marcus & Millichap Inc.,24200953.0
1787,2019-12-31,Codexis Inc.,24181709.0
1788,2019-12-31,Apogee Enterprises Inc.,24123938.0
1789,2019-12-31,SEACOR Holdings Inc.,24016729.0
1790,2019-12-31,Shutterstock Inc.,24014558.0
1791,2019-12-31,Great Ajax Corp.,23994747.0
1792,2019-12-31,Malibu Boats Inc.,23982695.0
1793,2019-12-31,Vanda Pharmaceuticals Inc.,23963589.0
1794,2019-12-31,Thermon Group Holdings Inc.,23758441.0
1795,2019-12-31,Upwork Inc.,23741508.0
1796,2019-12-31,Orthofix Medical Inc.,23739984.0
1797,2019-12-31,Scholastic Corp.,23733455.0
1798,2019-12-31,Lions Gate Entertainment Corp.,23667918.0
1799,2019-12-31,CorVel Corp.,23658136.0
1800,2019-12-31,Revance Therapeutics Inc.,23536941.0
1801,2019-12-31,Virtus Investment Partners Inc.,23522025.0
1802,2019-12-31,PGT Innovations Inc.,23504169.0
1803,2019-12-31,Griffon Corp.,23443560.0
1804,2019-12-31,German American Bancorp Inc.,23430800.0
1805,2019-12-31,BellRing Brands Inc. Class A,23381870.0
1806,2019-12-31,Parsons Corp.,23340414.0
1807,2019-12-31,TrustCo Bank Corp. NY,23314922.0
1808,2019-12-31,Franklin Street Properties Corp.,23294944.0
1809,2019-12-31,EW Scripps Co.,23212232.0
1810,2019-12-31,Pennant Group Inc.,23161004.0
1811,2019-12-31,Change Healthcare Inc.,23128273.0
1812,2019-12-31,Kforce Inc.,23125131.0
1813,2019-12-31,NextGen Healthcare Inc.,23106298.0
1814,2019-12-31,Comtech Telecommunications Corp.,23075066.0
1815,2019-12-31,Banc of California Inc.,23059958.0
1816,2019-12-31,Cars.com Inc.,23052248.0
1817,2019-12-31,Chase Corp.,23023744.0
1818,2019-12-31,ConnectOne Bancorp Inc.,23000753.0
1819,2019-12-31,Kraton Corp.,22932577.0
1820,2019-12-31,Amkor Technology Inc.,22853129.0
1821,2019-12-31,Buckle Inc.,22833198.0
1822,2019-12-31,Marten Transport Ltd.,22758318.0
1823,2019-12-31,HomeStreet Inc.,22718630.0
1824,2019-12-31,Cerence Inc.,22671730.0
1825,2019-12-31,Central Pacific Financial Corp.,22653961.0
1826,2019-12-31,Cohu Inc.,22627007.0
1827,2019-12-31,Diebold Nixdorf Inc.,22593046.0
1828,2019-12-31,RadNet Inc.,22565947.0
1829,2019-12-31,Capstead Mortgage Corp.,22542284.0
1830,2019-12-31,Rocket Pharmaceuticals Inc.,22526573.0
1831,2019-12-31,Achillion Pharmaceuticals Inc.,22479213.0
1832,2019-12-31,PH Glatfelter Co.,22476975.0
1833,2019-12-31,Enova International Inc.,22457941.0
1834,2019-12-31,Third Point Reinsurance Ltd.,22438760.0
1835,2019-12-31,Rite Aid Corp.,22437487.0
1836,2019-12-31,Atara Biotherapeutics Inc.,22414748.0
1837,2019-12-31,Wabash National Corp.,22401339.0
1838,2019-12-31,Universal Insurance Holdings Inc.,22332913.0
1839,2019-12-31,Stock Yards Bancorp Inc.,22285849.0
1840,2019-12-31,GrafTech International Ltd.,22093187.0
1841,2019-12-31,Bryn Mawr Bank Corp.,22048017.0
1842,2019-12-31,Lakeland Bancorp Inc.,22018062.0
1843,2019-12-31,Rhythm Pharmaceuticals Inc.,22004680.0
1844,2019-12-31,K12 Inc.,21850894.0
1845,2019-12-31,Cass Information Systems Inc.,21829820.0
1846,2019-12-31,Stoneridge Inc.,21718526.0
1847,2019-12-31,Sturm Ruger & Co. Inc.,21687932.0
1848,2019-12-31,Columbia Financial Inc.,21620031.0
1849,2019-12-31,Madrigal Pharmaceuticals Inc.,21546695.0
1850,2019-12-31,Intersect ENT Inc.,21494178.0
1851,2019-12-31,Silk Road Medical Inc.,21492780.0
1852,2019-12-31,Ebix Inc.,21461949.0
1853,2019-12-31,MSG Networks Inc.,21456062.0
1854,2019-12-31,Vericel Corp,21364085.0
1855,2019-12-31,Ichor Holdings Ltd.,21254174.0
1856,2019-12-31,Antero Resources Corp.,21166505.0
1857,2019-12-31,Unisys Corp.,21152464.0
1858,2019-12-31,Andersons Inc.,21149754.0
1859,2019-12-31,Marcus Corp.,20923309.0
1860,2019-12-31,ImmunoGen Inc.,20901590.0
1861,2019-12-31,G1 Therapeutics Inc.,20898809.0
1862,2019-12-31,Lantheus Holdings Inc.,20893414.0
1863,2019-12-31,Preferred Bank/Los Angeles CA,20878511.0
1864,2019-12-31,Kimball International Inc.,20842181.0
1865,2019-12-31,Century Communities Inc.,20784851.0
1866,2019-12-31,Northfield Bancorp Inc.,20776594.0
1867,2019-12-31,QuinStreet Inc.,20763437.0
1868,2019-12-31,Univest Financial Corp.,20753509.0
1869,2019-12-31,Glu Mobile Inc.,20705883.0
1870,2019-12-31,TTEC Holdings Inc.,20698558.0
1871,2019-12-31,NETGEAR Inc.,20650999.0
1872,2019-12-31,John B Sanfilippo & Son Inc.,20520200.0
1873,2019-12-31,International Seaways Inc.,20467380.0
1874,2019-12-31,Urstadt Biddle Properties Inc.,20464732.0
1875,2019-12-31,HealthStream Inc.,20461554.0
1876,2019-12-31,Koppers Holdings Inc.,20437610.0
1877,2019-12-31,PagerDuty Inc.,20352364.0
1878,2019-12-31,Aegion Corp.,20325964.0
1879,2019-12-31,City Office REIT Inc.,20315274.0
1880,2019-12-31,Lennar Corp.,20263628.0
1881,2019-12-31,PQ Group Holdings Inc.,20203233.0
1882,2019-12-31,Upland Software Inc.,20178828.0
1883,2019-12-31,Omeros Corp.,20145332.0
1884,2019-12-31,Tellurian Inc.,20126623.0
1885,2019-12-31,Pacific Biosciences of California Inc.,20108970.0
1886,2019-12-31,Anika Therapeutics Inc.,20102401.0
1887,2019-12-31,Gannett Co. Inc.,20102110.0
1888,2019-12-31,Clearway Energy Inc.,20042769.0
1889,2019-12-31,Arvinas Inc.,19993285.0
1890,2019-12-31,Washington Trust Bancorp Inc.,19983362.0
1891,2019-12-31,Dermira Inc.,19974968.0
1892,2019-12-31,Eagle Pharmaceuticals Inc./DE,19942775.0
1893,2019-12-31,Zumiez Inc.,19897147.0
1894,2019-12-31,Kadmon Holdings Inc.,19798909.0
1895,2019-12-31,INTL. FCStone Inc.,19792948.0
1896,2019-12-31,BJ's Restaurants Inc.,19778451.0
1897,2019-12-31,Dillard's Inc. Class A,19664277.0
1898,2019-12-31,Great Southern Bancorp Inc.,19649652.0
1899,2019-12-31,St. Joe Co.,19639275.0
1900,2019-12-31,Allegiance Bancshares Inc.,19608400.0
1901,2019-12-31,Heritage Commerce Corp.,19574808.0
1902,2019-12-31,Flexion Therapeutics Inc.,19495488.0
1903,2019-12-31,Quotient Technology Inc.,19437314.0
1904,2019-12-31,Pitney Bowes Inc.,19434050.0
1905,2019-12-31,MBIA Inc.,19413192.0
1906,2019-12-31,Collegium Pharmaceutical Inc.,19385084.0
1907,2019-12-31,Antares Pharma Inc.,19383355.0
1908,2019-12-31,Akebia Therapeutics Inc.,19355240.0
1909,2019-12-31,Virgin Galactic Holdings Inc.,19335855.0
1910,2019-12-31,Heska Corp.,19308309.0
1911,2019-12-31,Cloudflare Inc. Class A,19299876.0
1912,2019-12-31,Karuna Therapeutics Inc.,19267979.0
1913,2019-12-31,Gossamer Bio Inc.,19245782.0
1914,2019-12-31,Opus Bank,19243995.0
1915,2019-12-31,America's Car-Mart Inc./TX,19219012.0
1916,2019-12-31,Atlas Air Worldwide Holdings Inc.,19175100.0
1917,2019-12-31,Genesco Inc.,19101870.0
1918,2019-12-31,NextCure Inc.,19096940.0
1919,2019-12-31,Amphastar Pharmaceuticals Inc.,19082382.0
1920,2019-12-31,Tenneco Inc.,19082233.0
1921,2019-12-31,Alexander's Inc.,19061525.0
1922,2019-12-31,Axcelis Technologies Inc.,19058832.0
1923,2019-12-31,Durect Corp.,19049522.0
1924,2019-12-31,Cara Therapeutics Inc.,19003565.0
1925,2019-12-31,MGP Ingredients Inc.,18979028.0
1926,2019-12-31,RMR Group Inc.,18936036.0
1927,2019-12-31,Kelly Services Inc.,18930937.0
1928,2019-12-31,Tredegar Corp.,18914023.0
1929,2019-12-31,Y-mAbs Therapeutics Inc.,18871063.0
1930,2019-12-31,Northern Oil and Gas Inc.,18868122.0
1931,2019-12-31,Ingles Markets Inc.,18861280.0
1932,2019-12-31,New Senior Investment Group Inc.,18856217.0
1933,2019-12-31,Sonic Automotive Inc.,18839847.0
1934,2019-12-31,US Concrete Inc.,18812698.0
1935,2019-12-31,Palomar Holdings Inc. Class A,18785663.0
1936,2019-12-31,Federal Agricultural Mortgage Corp.,18727881.0
1937,2019-12-31,ArcBest Corp.,18717713.0
1938,2019-12-31,Gladstone Commercial Corp.,18715854.0
1939,2019-12-31,ANGI Homeservices Inc.,18670768.0
1940,2019-12-31,Barrett Business Services Inc.,18668140.0
1941,2019-12-31,National Western Life Group Inc.,18650935.0
1942,2019-12-31,William Lyon Homes,18597424.0
1943,2019-12-31,Brightsphere Investment Group Inc.,18594176.0
1944,2019-12-31,Evolent Health Inc.,18546844.0
1945,2019-12-31,Whiting Petroleum Corp.,18470229.0
1946,2019-12-31,Washington Prime Group Inc.,18458920.0
1947,2019-12-31,Harmonic Inc.,18404178.0
1948,2019-12-31,Universal Electronics Inc.,18360297.0
1949,2019-12-31,Great Lakes Dredge & Dock Corp.,18348935.0
1950,2019-12-31,Denbury Resources Inc.,18328693.0
1951,2019-12-31,Community Trust Bancorp Inc.,18328307.0
1952,2019-12-31,Nicolet Bankshares Inc.,18304904.0
1953,2019-12-31,WisdomTree Investments Inc.,18232541.0
1954,2019-12-31,Retrophin Inc.,18223030.0
1955,2019-12-31,Axogen Inc.,18218425.0
1956,2019-12-31,Michaels Cos. Inc.,18201634.0
1957,2019-12-31,Horizon Bancorp Inc./IN,18174678.0
1958,2019-12-31,Tidewater Inc.,18155918.0
1959,2019-12-31,Manitowoc Co. Inc.,18108738.0
1960,2019-12-31,Dime Community Bancshares Inc.,18108476.0
1961,2019-12-31,Providence Service Corp.,18043153.0
1962,2019-12-31,SunPower Corp.,18033389.0
1963,2019-12-31,Gorman-Rupp Co.,18023513.0
1964,2019-12-31,Wesco Aircraft Holdings Inc.,18010658.0
1965,2019-12-31,TriState Capital Holdings Inc.,17996811.0
1966,2019-12-31,Vocera Communications Inc.,17987025.0
1967,2019-12-31,Liberty Oilfield Services Inc.,17960068.0
1968,2019-12-31,Innophos Holdings Inc.,17938989.0
1969,2019-12-31,DXP Enterprises Inc./TX,17865295.0
1970,2019-12-31,Hanmi Financial Corp.,17854335.0
1971,2019-12-31,Veeco Instruments Inc.,17816371.0
1972,2019-12-31,Astronics Corp.,17805268.0
1973,2019-12-31,First Foundation Inc.,17800809.0
1974,2019-12-31,FB Financial Corp.,17795824.0
1975,2019-12-31,Houghton Mifflin Harcourt Co.,17782925.0
1976,2019-12-31,DMC Global Inc,17780107.0
1977,2019-12-31,TechTarget Inc.,17770498.0
1978,2019-12-31,Camden National Corp.,17748668.0
1979,2019-12-31,Adverum Biotechnologies Inc,17727172.0
1980,2019-12-31,Saul Centers Inc.,17601338.0
1981,2019-12-31,Ellington Financial Inc.,17590018.0
1982,2019-12-31,Bancorp Inc.,17521796.0
1983,2019-12-31,Origin Bancorp Inc.,17495173.0
1984,2019-12-31,York Water Co.,17477903.0
1985,2019-12-31,Weis Markets Inc.,17382357.0
1986,2019-12-31,Krystal Biotech Inc.,17362959.0
1987,2019-12-31,Argan Inc.,17274048.0
1988,2019-12-31,First Bancshares Inc.,17254941.0
1989,2019-12-31,Cytokinetics Inc.,17220423.0
1990,2019-12-31,LeMaitre Vascular Inc.,17219223.0
1991,2019-12-31,UMH Properties Inc.,17143309.0
1992,2019-12-31,Assembly Biosciences Inc.,17067036.0
1993,2019-12-31,National Beverage Corp.,17044558.0
1994,2019-12-31,First Defiance Financial Corp.,17003466.0
1995,2019-12-31,Hyster-Yale Materials Handling Inc.,16991800.0
1996,2019-12-31,Gates Industrial Corp. plc,16985014.0
1997,2019-12-31,CorEnergy Infrastructure Trust Inc.,16946744.0
1998,2019-12-31,Front Yard Residential Corp.,16939204.0
1999,2019-12-31,Vectrus Inc.,16856646.0
2000,2019-12-31,Peabody Energy Corp.,16838803.0
2001,2019-12-31,Customers Bancorp Inc.,16767645.0
2002,2019-12-31,Cerus Corp.,16741048.0
2003,2019-12-31,Heidrick & Struggles International Inc.,16700775.0
2004,2019-12-31,CEVA Inc.,16672765.0
2005,2019-12-31,CryoPort Inc.,16651594.0
2006,2019-12-31,Kura Oncology Inc.,16635176.0
2007,2019-12-31,Livongo Health Inc.,16630843.0
2008,2019-12-31,Midland States Bancorp Inc.,16521043.0
2009,2019-12-31,Brigham Minerals Inc. Class A,16518041.0
2010,2019-12-31,OPKO Health Inc.,16507493.0
2011,2019-12-31,Safehold Inc.,16504462.0
2012,2019-12-31,ATN International Inc.,16483178.0
2013,2019-12-31,Spartan Motors Inc.,16453523.0
2014,2019-12-31,Peoples Bancorp Inc./OH,16346245.0
2015,2019-12-31,Ruth's Hospitality Group Inc.,16309233.0
2016,2019-12-31,Berry Petroleum Corp.,16259649.0
2017,2019-12-31,Retail Value Inc.,16174741.0
2018,2019-12-31,Verso Corp.,16155818.0
2019,2019-12-31,Tucows Inc.,16134465.0
2020,2019-12-31,Talos Energy Inc.,16116080.0
2021,2019-12-31,Preferred Apartment Communities Inc.,16103680.0
